ID	EDAD	INGRESOS	GENERO	ESTADO_CIVIL	NUM_HIJOS	NUM_TARJETAS	MODALIDAD_PAGO	HIPOTECA	PRESTAMOS	RIESGO
101172	38	20536	"f"	"married"	1	0	"monthly"	"y"	2	"F"
102335	22	20536	"m"	"single"	1	1	"monthly"	"n"	1	"F"
102620	27	20535	"m"	"single"	1	3	"weekly"	"y"	1	"F"
102483	23	20533	"m"	"single"	0	1	"monthly"	"y"	1	"F"
102793	36	20528	"f"	"single"	1	3	"weekly"	"y"	1	"F"
102451	23	20526	"m"	"single"	0	2	"monthly"	"y"	1	"F"
101032	19	20522	"f"	"married"	1	0	"monthly"	"y"	2	"F"
100838	18	20521	"f"	"married"	2	0	"monthly"	"y"	2	"F"
102005	20	20514	"f"	"single"	0	2	"monthly"	"y"	1	"F"
100854	18	20510	"f"	"married"	1	0	"weekly"	"y"	1	"F"
102305	29	20509	"f"	"single"	1	2	"monthly"	"n"	1	"V"
101442	22	20508	"m"	"married"	1	1	"weekly"	"y"	2	"F"
101325	21	20502	"f"	"married"	1	0	"monthly"	"y"	2	"F"
103450	47	20501	"m"	"divsepwid"	3	5	"weekly"	"y"	3	"V"
102594	24	20497	"m"	"single"	0	2	"monthly"	"y"	1	"F"
101195	20	20497	"m"	"married"	2	0	"weekly"	"y"	2	"F"
100986	19	20497	"f"	"married"	2	1	"weekly"	"y"	1	"F"
103038	42	20495	"f"	"divsepwid"	4	5	"weekly"	"y"	2	"V"
101618	26	20495	"f"	"married"	1	1	"weekly"	"y"	2	"F"
102459	23	20486	"f"	"single"	1	2	"monthly"	"y"	1	"F"
102956	41	20482	"f"	"divsepwid"	2	5	"weekly"	"n"	2	"V"
101896	25	20480	"m"	"married"	2	2	"monthly"	"y"	1	"F"
102875	40	20478	"m"	"divsepwid"	4	5	"weekly"	"n"	2	"F"
101171	20	20478	"m"	"married"	2	2	"weekly"	"y"	1	"F"
102347	22	20477	"f"	"single"	0	2	"weekly"	"y"	1	"F"
102789	25	20473	"m"	"single"	1	1	"weekly"	"n"	1	"F"
103533	48	20472	"f"	"divsepwid"	2	5	"weekly"	"n"	2	"F"
100956	19	20468	"f"	"married"	1	2	"weekly"	"y"	1	"F"
102050	20	20467	"m"	"single"	1	3	"weekly"	"y"	1	"F"
101755	24	20463	"f"	"married"	2	1	"weekly"	"y"	1	"F"
102492	23	20459	"f"	"single"	1	3	"weekly"	"n"	1	"F"
101623	23	20456	"m"	"married"	2	2	"weekly"	"y"	2	"F"
102178	21	20453	"m"	"single"	0	2	"monthly"	"n"	1	"F"
101160	20	20453	"m"	"married"	1	2	"weekly"	"y"	1	"F"
103437	47	20452	"f"	"divsepwid"	2	5	"weekly"	"y"	2	"F"
103845	36	20452	"m"	"married"	3	3	"weekly"	"y"	1	"F"
101288	21	20448	"m"	"married"	1	0	"weekly"	"y"	2	"F"
101159	29	20444	"f"	"married"	1	2	"monthly"	"y"	1	"F"
101425	22	20444	"f"	"married"	2	1	"monthly"	"y"	2	"F"
102016	35	20443	"f"	"single"	1	3	"weekly"	"y"	1	"F"
103780	41	20439	"f"	"married"	2	4	"monthly"	"y"	2	"F"
101437	27	20438	"m"	"married"	2	2	"monthly"	"y"	2	"F"
101201	20	20436	"m"	"married"	2	0	"monthly"	"y"	1	"F"
101418	22	20432	"f"	"married"	1	2	"weekly"	"y"	1	"F"
101612	35	20430	"f"	"married"	2	1	"weekly"	"y"	1	"F"
100976	19	20427	"f"	"married"	2	0	"monthly"	"y"	2	"F"
102596	24	20423	"m"	"single"	0	2	"weekly"	"y"	1	"F"
103193	38	20422	"f"	"divsepwid"	2	6	"weekly"	"n"	3	"F"
101161	20	20419	"m"	"married"	1	2	"weekly"	"y"	2	"F"
102619	24	20418	"f"	"single"	1	2	"monthly"	"n"	1	"F"
100997	33	20417	"m"	"married"	2	0	"weekly"	"y"	1	"F"
101337	21	20417	"m"	"married"	1	2	"weekly"	"y"	1	"F"
101422	22	20410	"m"	"married"	2	0	"monthly"	"y"	2	"F"
103117	43	20407	"m"	"divsepwid"	3	5	"weekly"	"n"	2	"F"
101591	23	20405	"f"	"married"	1	2	"monthly"	"y"	2	"F"
102782	28	20396	"m"	"single"	1	2	"weekly"	"n"	1	"F"
102207	21	20395	"m"	"single"	0	2	"monthly"	"y"	1	"F"
101013	19	20392	"f"	"married"	2	0	"weekly"	"y"	2	"F"
101995	20	20385	"m"	"single"	1	1	"weekly"	"y"	1	"F"
103201	44	20383	"m"	"divsepwid"	2	5	"weekly"	"n"	2	"V"
101015	19	20380	"f"	"married"	2	1	"monthly"	"y"	2	"F"
101416	22	20377	"m"	"married"	1	1	"monthly"	"y"	1	"F"
101419	22	20376	"m"	"married"	2	2	"monthly"	"y"	2	"F"
101318	21	20375	"m"	"married"	2	1	"monthly"	"y"	1	"F"
103114	43	20374	"f"	"divsepwid"	4	6	"weekly"	"n"	3	"F"
101443	36	20371	"f"	"married"	2	0	"monthly"	"y"	2	"F"
101445	22	20370	"f"	"married"	2	2	"monthly"	"y"	2	"F"
103610	49	20364	"m"	"divsepwid"	2	6	"weekly"	"y"	2	"F"
102300	22	20363	"f"	"single"	0	1	"monthly"	"y"	1	"F"
102753	34	20362	"f"	"single"	0	3	"monthly"	"y"	1	"F"
101775	24	20361	"f"	"married"	2	1	"weekly"	"y"	2	"F"
102602	24	20360	"m"	"single"	1	1	"monthly"	"y"	1	"F"
103448	47	20359	"m"	"divsepwid"	4	6	"weekly"	"n"	2	"F"
101310	21	20358	"m"	"married"	2	1	"weekly"	"y"	2	"F"
101427	22	20356	"m"	"married"	1	2	"monthly"	"y"	1	"F"
100849	38	20355	"f"	"married"	2	0	"weekly"	"y"	2	"F"
102165	21	20349	"m"	"single"	1	3	"weekly"	"y"	1	"F"
102197	21	20339	"f"	"single"	0	1	"weekly"	"n"	1	"F"
102768	25	20333	"f"	"single"	0	1	"weekly"	"y"	1	"F"
102038	20	20326	"m"	"single"	0	2	"weekly"	"y"	1	"F"
102632	24	20323	"f"	"single"	1	3	"weekly"	"y"	1	"F"
102438	23	20323	"f"	"single"	1	1	"monthly"	"y"	1	"F"
101155	20	20322	"f"	"married"	1	0	"monthly"	"y"	1	"F"
101348	30	20314	"f"	"married"	2	1	"monthly"	"y"	1	"F"
102469	23	20312	"f"	"single"	0	1	"monthly"	"n"	1	"F"
103614	49	20310	"f"	"divsepwid"	2	5	"weekly"	"n"	2	"F"
102192	21	20310	"m"	"single"	0	1	"weekly"	"n"	1	"F"
103539	48	20308	"f"	"divsepwid"	4	6	"weekly"	"y"	3	"F"
103285	45	20305	"f"	"divsepwid"	4	5	"weekly"	"n"	3	"F"
103844	43	20300	"m"	"married"	3	4	"monthly"	"y"	1	"F"
101340	21	20299	"m"	"married"	2	0	"weekly"	"y"	2	"F"
103362	32	20297	"f"	"divsepwid"	4	5	"weekly"	"n"	3	"F"
103115	43	20294	"f"	"divsepwid"	4	6	"weekly"	"n"	3	"F"
101922	29	20292	"f"	"married"	2	1	"weekly"	"y"	2	"F"
102780	25	20289	"m"	"single"	1	1	"monthly"	"y"	1	"F"
102343	38	20287	"m"	"single"	1	2	"monthly"	"n"	1	"F"
100966	19	20287	"m"	"married"	1	0	"monthly"	"y"	2	"F"
101303	21	20281	"m"	"married"	2	2	"weekly"	"y"	2	"F"
102158	21	20276	"f"	"single"	0	1	"monthly"	"n"	1	"F"
101456	22	20274	"f"	"married"	2	2	"weekly"	"y"	1	"F"
102648	24	20270	"m"	"single"	0	3	"monthly"	"n"	1	"F"
104083	29	20269	"m"	"married"	2	4	"weekly"	"y"	1	"F"
101346	21	20266	"m"	"married"	2	0	"weekly"	"y"	1	"F"
103207	44	20265	"f"	"divsepwid"	4	5	"weekly"	"n"	2	"F"
103456	36	20254	"f"	"divsepwid"	4	5	"weekly"	"n"	2	"V"
100840	18	20254	"f"	"married"	1	0	"weekly"	"y"	1	"F"
101125	20	20252	"f"	"married"	1	1	"weekly"	"y"	2	"F"
101722	24	20250	"m"	"married"	1	0	"weekly"	"y"	2	"F"
102625	24	20246	"f"	"single"	0	3	"weekly"	"n"	1	"F"
102796	25	20242	"m"	"single"	1	1	"weekly"	"n"	1	"F"
101453	26	20241	"m"	"married"	2	1	"weekly"	"y"	1	"F"
101874	25	20240	"f"	"married"	1	1	"weekly"	"y"	2	"F"
102316	22	20238	"m"	"single"	0	2	"weekly"	"y"	1	"F"
101170	20	20238	"m"	"married"	2	2	"monthly"	"y"	1	"V"
104085	50	20236	"f"	"married"	3	3	"weekly"	"y"	1	"F"
101444	31	20228	"m"	"married"	2	1	"monthly"	"y"	1	"F"
102598	24	20208	"f"	"single"	1	2	"monthly"	"n"	1	"F"
101330	21	20198	"m"	"married"	2	0	"weekly"	"y"	1	"F"
101901	25	20195	"f"	"married"	2	2	"monthly"	"y"	2	"F"
103192	44	20194	"m"	"divsepwid"	2	6	"weekly"	"y"	3	"V"
102643	24	20194	"f"	"single"	1	2	"weekly"	"n"	1	"F"
100987	19	20191	"m"	"married"	2	2	"monthly"	"y"	2	"F"
101190	32	20187	"f"	"married"	2	1	"monthly"	"y"	2	"F"
102012	20	20186	"m"	"single"	0	3	"monthly"	"y"	1	"F"
103194	44	20184	"m"	"divsepwid"	3	6	"weekly"	"y"	3	"F"
101725	24	20183	"f"	"married"	2	1	"weekly"	"y"	2	"F"
101478	34	20175	"m"	"married"	1	2	"weekly"	"y"	1	"F"
102755	25	20175	"f"	"single"	1	1	"weekly"	"y"	1	"F"
102047	20	20175	"f"	"single"	0	3	"monthly"	"n"	1	"F"
102609	24	20173	"f"	"single"	0	2	"weekly"	"n"	1	"F"
102194	21	20167	"f"	"single"	1	2	"monthly"	"y"	1	"F"
101343	21	20166	"f"	"married"	2	2	"weekly"	"y"	2	"F"
103208	44	20163	"f"	"divsepwid"	4	5	"weekly"	"n"	2	"F"
102340	35	20161	"f"	"single"	0	1	"monthly"	"n"	1	"F"
102637	24	20159	"m"	"single"	1	3	"monthly"	"y"	1	"F"
101579	23	20158	"m"	"married"	1	0	"weekly"	"y"	2	"F"
101751	34	20153	"f"	"married"	1	1	"weekly"	"y"	1	"F"
103873	44	20150	"m"	"married"	2	4	"monthly"	"y"	1	"F"
102592	24	20146	"m"	"single"	0	1	"weekly"	"y"	1	"F"
101168	20	20144	"f"	"married"	2	1	"monthly"	"y"	1	"F"
101884	25	20137	"f"	"married"	1	0	"weekly"	"y"	1	"F"
101472	22	20137	"m"	"married"	2	1	"monthly"	"y"	1	"F"
102601	24	20135	"m"	"single"	0	2	"weekly"	"n"	1	"F"
102463	23	20135	"m"	"single"	1	3	"monthly"	"y"	1	"F"
101768	24	20134	"m"	"married"	2	1	"monthly"	"y"	2	"F"
103777	41	20117	"f"	"married"	2	3	"monthly"	"y"	2	"F"
103110	43	20116	"f"	"divsepwid"	3	6	"weekly"	"n"	2	"F"
102315	22	20107	"f"	"single"	0	2	"monthly"	"n"	1	"F"
102882	40	20104	"m"	"divsepwid"	2	6	"weekly"	"n"	2	"F"
102667	24	20104	"m"	"single"	1	3	"weekly"	"n"	1	"F"
101756	24	20098	"f"	"married"	2	1	"weekly"	"y"	2	"F"
101920	38	20097	"f"	"married"	1	2	"weekly"	"y"	1	"F"
101326	21	20097	"f"	"married"	1	0	"monthly"	"y"	2	"F"
103536	48	20096	"f"	"divsepwid"	3	6	"weekly"	"n"	3	"F"
102349	22	20084	"m"	"single"	1	2	"monthly"	"y"	1	"F"
103613	49	20082	"m"	"divsepwid"	4	6	"weekly"	"n"	2	"V"
103123	26	20080	"m"	"divsepwid"	4	5	"weekly"	"n"	3	"F"
102307	22	20075	"m"	"single"	1	3	"monthly"	"n"	1	"F"
103360	27	20069	"f"	"divsepwid"	3	6	"weekly"	"n"	3	"F"
103535	48	20066	"m"	"divsepwid"	3	5	"weekly"	"y"	2	"F"
102662	38	20063	"m"	"single"	0	2	"weekly"	"n"	1	"F"
102010	20	20063	"m"	"single"	0	1	"monthly"	"y"	1	"F"
101446	22	20055	"f"	"married"	2	2	"weekly"	"y"	1	"F"
100863	18	20052	"m"	"married"	1	0	"monthly"	"y"	1	"F"
102169	21	20043	"f"	"single"	1	3	"weekly"	"n"	1	"F"
101350	29	20041	"m"	"married"	2	2	"monthly"	"y"	1	"F"
102774	25	20040	"f"	"single"	0	2	"monthly"	"n"	1	"F"
101633	23	20026	"m"	"married"	2	0	"monthly"	"y"	2	"F"
101723	24	20024	"f"	"married"	1	1	"monthly"	"y"	1	"F"
102650	24	20022	"f"	"single"	1	1	"monthly"	"y"	1	"F"
102878	40	20021	"f"	"divsepwid"	4	6	"weekly"	"n"	2	"F"
101424	27	20019	"m"	"married"	2	0	"weekly"	"y"	2	"F"
103367	32	20013	"f"	"divsepwid"	3	6	"weekly"	"y"	2	"V"
103203	44	20002	"m"	"divsepwid"	2	5	"weekly"	"n"	2	"F"
102617	24	20002	"m"	"single"	0	2	"weekly"	"n"	1	"F"
104082	38	20000	"m"	"married"	3	4	"monthly"	"y"	1	"F"
102428	23	19990	"f"	"single"	0	1	"monthly"	"n"	1	"F"
103352	29	19950	"m"	"divsepwid"	4	6	"weekly"	"n"	2	"F"
102870	40	19945	"f"	"divsepwid"	2	6	"weekly"	"y"	2	"F"
102129	21	19876	"f"	"single"	0	2	"weekly"	"n"	1	"F"
103601	49	19863	"f"	"divsepwid"	2	5	"weekly"	"n"	3	"F"
100808	18	19847	"f"	"married"	2	0	"weekly"	"y"	2	"F"
102589	36	19811	"f"	"single"	1	3	"monthly"	"n"	1	"F"
102279	22	19809	"m"	"single"	0	3	"monthly"	"y"	1	"F"
103020	42	19779	"f"	"divsepwid"	2	5	"weekly"	"n"	3	"F"
103680	34	19767	"m"	"divsepwid"	4	6	"weekly"	"y"	3	"F"
103775	41	19705	"m"	"married"	2	4	"monthly"	"y"	2	"F"
103027	42	19697	"f"	"divsepwid"	4	5	"weekly"	"n"	3	"F"
103838	43	19696	"f"	"married"	3	3	"weekly"	"y"	2	"F"
103351	46	19688	"m"	"divsepwid"	4	6	"weekly"	"y"	2	"F"
101714	28	19683	"m"	"married"	2	2	"monthly"	"y"	1	"F"
101276	21	19640	"f"	"married"	1	1	"weekly"	"y"	1	"V"
103191	27	19624	"m"	"divsepwid"	4	6	"weekly"	"n"	3	"F"
101572	23	19617	"f"	"married"	1	2	"monthly"	"y"	1	"F"
103675	50	19606	"m"	"divsepwid"	2	6	"weekly"	"y"	2	"F"
103836	43	19599	"f"	"married"	2	3	"monthly"	"y"	2	"F"
103346	46	19584	"f"	"divsepwid"	2	6	"weekly"	"n"	2	"F"
103186	44	19543	"f"	"divsepwid"	4	5	"weekly"	"y"	2	"F"
100950	19	19519	"f"	"married"	1	2	"monthly"	"y"	1	"F"
101710	24	19511	"f"	"married"	1	2	"weekly"	"y"	1	"F"
103025	42	19457	"m"	"divsepwid"	3	5	"weekly"	"y"	3	"F"
103523	48	19380	"f"	"divsepwid"	2	5	"weekly"	"n"	2	"F"
103530	48	19373	"f"	"divsepwid"	4	6	"weekly"	"y"	3	"F"
102936	41	19343	"f"	"divsepwid"	3	5	"weekly"	"n"	2	"F"
103434	31	19319	"m"	"divsepwid"	4	6	"weekly"	"y"	2	"F"
102586	24	19307	"m"	"single"	1	2	"monthly"	"n"	1	"F"
104081	50	19288	"f"	"married"	2	4	"monthly"	"y"	1	"F"
102130	21	19238	"f"	"single"	0	2	"weekly"	"n"	1	"F"
101986	37	19197	"m"	"single"	1	1	"monthly"	"y"	1	"F"
101985	20	19195	"m"	"single"	0	3	"weekly"	"n"	1	"F"
102127	21	19168	"f"	"single"	0	1	"monthly"	"y"	1	"F"
101854	25	19142	"f"	"married"	2	0	"weekly"	"y"	2	"F"
100946	19	19122	"m"	"married"	1	0	"monthly"	"y"	1	"F"
101409	38	19109	"m"	"married"	1	0	"monthly"	"y"	2	"F"
103673	50	19077	"m"	"divsepwid"	2	5	"weekly"	"n"	2	"V"
100803	34	19039	"f"	"married"	1	0	"weekly"	"y"	1	"F"
103743	40	19013	"f"	"married"	3	4	"monthly"	"y"	1	"F"
101127	20	18999	"m"	"married"	1	2	"monthly"	"y"	2	"F"
101054	29	18999	"m"	"married"	1	1	"weekly"	"y"	2	"F"
101542	30	18997	"f"	"married"	2	2	"monthly"	"y"	2	"F"
103876	44	18992	"f"	"married"	2	3	"weekly"	"y"	1	"F"
103813	38	18981	"m"	"married"	3	4	"monthly"	"y"	2	"F"
100839	33	18977	"f"	"married"	2	2	"monthly"	"y"	1	"F"
101002	19	18976	"f"	"married"	1	1	"weekly"	"y"	1	"F"
102060	20	18974	"f"	"single"	0	1	"weekly"	"y"	1	"F"
101502	22	18971	"m"	"married"	2	1	"weekly"	"y"	1	"F"
102522	23	18967	"m"	"single"	1	1	"monthly"	"y"	1	"F"
103282	45	18960	"m"	"divsepwid"	2	6	"weekly"	"n"	3	"F"
103118	43	18958	"m"	"divsepwid"	3	5	"weekly"	"n"	3	"V"
101267	20	18953	"m"	"married"	2	0	"weekly"	"y"	2	"F"
101594	30	18952	"m"	"married"	2	1	"weekly"	"y"	1	"F"
103525	48	18947	"m"	"divsepwid"	2	6	"weekly"	"n"	3	"F"
103103	43	18947	"f"	"divsepwid"	2	6	"weekly"	"n"	2	"F"
101586	23	18943	"m"	"married"	2	0	"weekly"	"y"	1	"F"
101074	31	18943	"f"	"married"	2	1	"monthly"	"y"	1	"F"
102508	36	18940	"f"	"single"	1	1	"weekly"	"n"	1	"F"
101946	34	18914	"f"	"married"	1	2	"monthly"	"y"	2	"F"
103433	32	18903	"f"	"divsepwid"	4	5	"weekly"	"n"	3	"F"
101550	22	18898	"f"	"married"	2	2	"monthly"	"y"	2	"F"
101468	22	18889	"f"	"married"	1	1	"weekly"	"y"	2	"F"
103606	28	18885	"m"	"divsepwid"	4	6	"weekly"	"y"	3	"V"
102276	21	18881	"m"	"single"	1	3	"monthly"	"y"	1	"F"
101592	37	18878	"m"	"married"	1	2	"weekly"	"y"	1	"F"
103871	44	18863	"m"	"married"	2	3	"weekly"	"y"	1	"F"
103718	50	18860	"m"	"divsepwid"	4	6	"weekly"	"y"	2	"V"
101853	25	18856	"f"	"married"	1	2	"weekly"	"y"	2	"F"
100965	34	18856	"f"	"married"	2	2	"weekly"	"y"	1	"F"
102356	22	18853	"m"	"single"	1	3	"monthly"	"y"	1	"F"
102147	31	18846	"m"	"single"	0	2	"monthly"	"n"	1	"F"
101406	21	18815	"f"	"married"	1	0	"monthly"	"y"	2	"F"
102647	24	18812	"f"	"single"	0	3	"monthly"	"n"	1	"F"
102034	20	18811	"f"	"single"	1	2	"weekly"	"y"	1	"F"
103914	45	18810	"m"	"married"	3	3	"monthly"	"y"	1	"F"
103181	44	18791	"f"	"divsepwid"	2	6	"weekly"	"n"	3	"F"
101741	24	18787	"f"	"married"	2	0	"monthly"	"y"	2	"F"
102155	21	18787	"f"	"single"	0	3	"monthly"	"n"	1	"F"
101481	22	18785	"m"	"married"	2	1	"weekly"	"y"	2	"F"
103837	31	18774	"f"	"married"	3	4	"monthly"	"y"	2	"F"
102430	23	18771	"m"	"single"	1	2	"weekly"	"n"	1	"F"
100958	19	18760	"m"	"married"	2	1	"monthly"	"y"	1	"F"
101988	27	18759	"m"	"single"	1	1	"weekly"	"y"	1	"F"
101538	22	18755	"m"	"married"	2	1	"monthly"	"y"	1	"F"
104026	33	18749	"m"	"married"	2	3	"monthly"	"y"	1	"F"
102587	24	18749	"f"	"single"	1	2	"weekly"	"n"	1	"F"
102621	24	18745	"m"	"single"	0	1	"monthly"	"n"	1	"F"
101006	19	18734	"m"	"married"	2	0	"weekly"	"y"	2	"F"
101931	25	18730	"f"	"married"	1	0	"monthly"	"y"	1	"F"
102273	21	18719	"m"	"single"	0	3	"monthly"	"y"	1	"F"
102144	21	18712	"m"	"single"	1	1	"weekly"	"y"	1	"F"
102108	20	18706	"f"	"single"	0	1	"monthly"	"y"	1	"F"
103640	49	18704	"f"	"divsepwid"	4	5	"weekly"	"y"	2	"F"
101530	22	18701	"m"	"married"	2	2	"monthly"	"y"	1	"F"
102791	25	18698	"f"	"single"	0	3	"monthly"	"n"	1	"F"
102378	22	18685	"f"	"single"	0	3	"monthly"	"y"	1	"F"
103120	43	18684	"f"	"divsepwid"	3	6	"weekly"	"n"	3	"F"
102183	21	18684	"f"	"single"	1	3	"monthly"	"n"	1	"F"
102749	28	18680	"f"	"single"	0	3	"weekly"	"n"	1	"F"
103522	48	18677	"f"	"divsepwid"	2	5	"weekly"	"y"	3	"F"
101762	32	18672	"f"	"married"	1	1	"weekly"	"y"	2	"F"
103633	49	18664	"f"	"divsepwid"	3	5	"weekly"	"y"	3	"F"
103804	42	18659	"f"	"married"	3	4	"monthly"	"y"	1	"F"
101205	20	18658	"m"	"married"	1	2	"monthly"	"y"	2	"F"
102075	20	18654	"f"	"single"	0	1	"weekly"	"y"	1	"F"
101925	38	18651	"m"	"married"	1	0	"weekly"	"y"	2	"F"
102641	24	18638	"f"	"single"	1	2	"monthly"	"n"	1	"F"
102426	38	18629	"m"	"single"	0	1	"monthly"	"y"	1	"F"
103566	48	18628	"m"	"divsepwid"	4	6	"weekly"	"y"	2	"F"
103112	43	18625	"m"	"divsepwid"	4	5	"weekly"	"n"	2	"F"
103209	44	18621	"m"	"divsepwid"	4	6	"weekly"	"n"	2	"F"
102701	33	18619	"f"	"single"	0	3	"weekly"	"y"	1	"F"
103308	32	18616	"f"	"divsepwid"	3	5	"weekly"	"n"	3	"F"
101023	19	18613	"f"	"married"	1	0	"weekly"	"y"	2	"F"
102365	22	18613	"f"	"single"	1	1	"monthly"	"n"	1	"F"
100831	18	18599	"f"	"married"	1	0	"monthly"	"y"	2	"F"
104048	49	18586	"m"	"married"	2	4	"weekly"	"y"	2	"F"
102131	21	18586	"f"	"single"	0	3	"weekly"	"y"	1	"F"
102553	23	18581	"m"	"single"	1	1	"weekly"	"y"	1	"V"
103058	42	18577	"m"	"divsepwid"	4	5	"weekly"	"n"	3	"F"
103190	44	18576	"m"	"divsepwid"	4	6	"weekly"	"n"	2	"F"
100896	18	18573	"f"	"married"	1	0	"monthly"	"y"	1	"F"
102170	21	18569	"m"	"single"	0	1	"weekly"	"n"	1	"F"
101978	25	18564	"f"	"married"	1	1	"monthly"	"y"	1	"F"
101943	25	18563	"m"	"married"	1	2	"weekly"	"y"	2	"F"
102709	27	18560	"m"	"single"	0	3	"weekly"	"n"	1	"F"
101131	20	18559	"f"	"married"	2	1	"monthly"	"y"	2	"F"
101387	21	18559	"m"	"married"	2	1	"monthly"	"y"	2	"F"
102591	24	18557	"f"	"single"	1	3	"weekly"	"y"	1	"F"
101537	22	18547	"m"	"married"	2	0	"weekly"	"y"	1	"F"
101507	22	18546	"f"	"married"	2	0	"weekly"	"y"	1	"F"
101058	19	18546	"f"	"married"	2	2	"monthly"	"y"	2	"F"
102375	22	18541	"m"	"single"	0	1	"monthly"	"y"	1	"F"
101705	32	18532	"f"	"married"	1	0	"weekly"	"y"	2	"F"
102973	41	18531	"m"	"divsepwid"	2	5	"weekly"	"y"	3	"F"
100915	18	18530	"m"	"married"	1	2	"weekly"	"y"	1	"F"
103686	50	18506	"f"	"divsepwid"	2	5	"weekly"	"y"	2	"F"
101625	23	18502	"f"	"married"	1	1	"monthly"	"y"	2	"V"
101143	20	18495	"f"	"married"	1	1	"weekly"	"y"	2	"F"
102163	30	18492	"f"	"single"	1	2	"monthly"	"y"	1	"F"
101598	23	18489	"m"	"married"	1	1	"weekly"	"y"	2	"F"
103822	27	18488	"m"	"married"	2	4	"monthly"	"y"	2	"F"
100904	32	18482	"m"	"married"	1	2	"weekly"	"y"	1	"F"
101412	22	18477	"m"	"married"	1	1	"weekly"	"y"	1	"F"
101729	24	18466	"m"	"married"	2	0	"monthly"	"y"	2	"F"
101323	21	18456	"f"	"married"	2	0	"weekly"	"y"	1	"F"
102633	24	18451	"f"	"single"	0	3	"monthly"	"n"	1	"F"
102779	25	18450	"f"	"single"	0	2	"weekly"	"y"	1	"F"
101849	24	18450	"f"	"married"	2	0	"weekly"	"y"	2	"F"
102413	22	18444	"f"	"single"	0	3	"weekly"	"y"	1	"F"
103311	45	18443	"f"	"divsepwid"	4	6	"weekly"	"n"	2	"F"
103761	40	18441	"f"	"married"	2	3	"weekly"	"y"	1	"F"
102898	40	18434	"f"	"divsepwid"	4	5	"weekly"	"n"	3	"V"
103307	45	18427	"m"	"divsepwid"	3	5	"weekly"	"y"	2	"F"
102847	25	18427	"m"	"single"	1	3	"monthly"	"y"	1	"F"
103604	49	18412	"m"	"divsepwid"	4	5	"weekly"	"y"	3	"F"
102900	28	18407	"f"	"divsepwid"	2	6	"weekly"	"n"	2	"V"
103986	47	18401	"f"	"married"	3	4	"weekly"	"y"	1	"F"
103579	48	18396	"m"	"divsepwid"	4	5	"weekly"	"y"	2	"F"
101573	23	18387	"f"	"married"	1	2	"monthly"	"y"	2	"F"
103812	35	18369	"f"	"married"	2	4	"weekly"	"y"	1	"F"
101435	22	18362	"f"	"married"	2	1	"weekly"	"y"	2	"F"
103459	47	18351	"m"	"divsepwid"	2	5	"weekly"	"y"	2	"V"
102828	25	18350	"m"	"single"	1	1	"weekly"	"n"	1	"F"
104009	48	18342	"m"	"married"	2	4	"weekly"	"y"	1	"F"
101834	34	18331	"f"	"married"	2	2	"monthly"	"y"	1	"F"
103104	43	18329	"f"	"divsepwid"	3	5	"weekly"	"n"	2	"F"
101103	19	18329	"f"	"married"	1	0	"monthly"	"y"	2	"F"
101327	33	18322	"m"	"married"	1	1	"monthly"	"y"	2	"F"
100982	26	18319	"m"	"married"	1	1	"weekly"	"y"	1	"F"
103990	47	18305	"m"	"married"	2	4	"weekly"	"y"	2	"F"
102054	20	18302	"f"	"single"	0	1	"weekly"	"n"	1	"F"
103755	40	18298	"m"	"married"	2	4	"weekly"	"y"	1	"F"
101086	19	18298	"f"	"married"	1	1	"monthly"	"y"	2	"F"
103183	44	18291	"f"	"divsepwid"	3	5	"weekly"	"n"	3	"F"
102697	30	18287	"m"	"single"	0	3	"monthly"	"n"	1	"F"
103609	49	18284	"m"	"divsepwid"	2	6	"weekly"	"y"	2	"V"
103709	50	18283	"f"	"divsepwid"	4	6	"weekly"	"y"	2	"F"
103049	42	18282	"f"	"divsepwid"	3	6	"weekly"	"y"	2	"F"
101629	36	18279	"f"	"married"	1	2	"monthly"	"y"	2	"F"
100924	18	18279	"f"	"married"	1	2	"monthly"	"y"	2	"F"
101275	21	18265	"m"	"married"	1	1	"monthly"	"y"	1	"F"
102756	25	18265	"f"	"single"	1	1	"weekly"	"n"	1	"F"
101811	24	18265	"f"	"married"	1	2	"monthly"	"y"	1	"F"
103967	27	18260	"f"	"married"	3	4	"monthly"	"y"	1	"F"
103678	29	18257	"m"	"divsepwid"	3	5	"weekly"	"y"	2	"F"
103605	49	18257	"m"	"divsepwid"	4	6	"weekly"	"y"	3	"F"
103363	46	18242	"f"	"divsepwid"	4	6	"weekly"	"y"	3	"V"
103672	50	18231	"f"	"divsepwid"	2	5	"weekly"	"y"	2	"F"
102759	25	18228	"f"	"single"	1	3	"monthly"	"n"	1	"F"
103309	27	18222	"m"	"divsepwid"	3	6	"weekly"	"y"	2	"V"
101957	25	18221	"m"	"married"	2	2	"monthly"	"y"	2	"F"
103349	27	18217	"m"	"divsepwid"	3	6	"weekly"	"n"	2	"F"
103460	47	18211	"m"	"divsepwid"	2	5	"weekly"	"y"	2	"F"
101844	24	18211	"m"	"married"	1	0	"weekly"	"y"	2	"F"
103961	37	18202	"f"	"married"	2	3	"weekly"	"y"	2	"F"
102020	20	18188	"m"	"single"	0	3	"monthly"	"n"	1	"F"
101202	20	18185	"m"	"married"	2	1	"weekly"	"y"	2	"F"
